can it cut you|MAYBE
a professional tool?|NO
do dentists use it|YES
is it found in offices|YES
are you found in offices|YES
is this found in offices|YES
is that found in offices|YES
is the thing found in offices|YES
do chefs need it|MAYBE
is it used for work|YES
are you used for work|YES
is this used for work|YES
is that used for work|YES
is the thing used for work|YES
used for work|YES
used for work?|YES
do you typically see multiple together?|YES
typically see multiple together|YES
typically see multiple together?|YES
is it commonly found alone?|NO
are you commonly found alone?|NO
is this commonly found alone?|NO
is that commonly found alone?|NO
is the thing commonly found alone?|NO
commonly found alone|NO
commonly found alone?|NO
are there usually several nearby?|YES
is it rare to find solo?|YES
are you rare to find solo?|YES
is this rare to find solo?|YES
is that rare to find solo?|YES
is the thing rare to find solo?|YES
rare to find solo|YES
rare to find solo?|YES
are they grouped with similar items?|YES
do people use multiple at once?|MAYBE
is it part of a collection?|MAYBE
are you part of a collection?|MAYBE
is this part of a collection?|MAYBE
is that part of a collection?|MAYBE
is the thing part of a collection?|MAYBE
part of a collection|MAYBE
part of a collection?|MAYBE
can you hold it in your hand?|NO
is it small enough to carry?|NO
are you small enough to carry?|NO
is this small enough to carry?|NO
is that small enough to carry?|NO
is the thing small enough to carry?|NO
can you lift it alone?|MAYBE
does it fit in your palm?|NO
do you fit in your palm?|NO
does this fit in your palm?|NO
does that fit in your palm?|NO
does the thing fit in your palm?|NO
is it handheld size?|NO
are you handheld size?|NO
is this handheld size?|NO
is that handheld size?|NO
is the thing handheld size?|NO
can you grasp it completely?|NO
grasp it completely|NO
grasp it completely?|NO
is it pocket sized?|NO
are you pocket sized?|NO
is this pocket sized?|NO
is that pocket sized?|NO
is the thing pocket sized?|NO
can you pick it up easily?|MAYBE
pick it up easily|MAYBE
pick it up easily?|MAYBE
does it require both hands?|YES
do you require both hands?|YES
does this require both hands?|YES
does that require both hands?|YES
does the thing require both hands?|YES
require both hands|YES
require both hands?|YES
is it too big to hold?|YES
are you too big to hold?|YES
is this too big to hold?|YES
is that too big to hold?|YES
is the thing too big to hold?|YES
too big to hold|YES
too big to hold?|YES
is it in most bathrooms?|NO
are you in most bathrooms?|NO
is this in most bathrooms?|NO
is that in most bathrooms?|NO
is the thing in most bathrooms?|NO
in most bathrooms|NO
in most bathrooms?|NO
would you sit on it?|YES
is it attached to walls?|NO
are you attached to walls?|NO
is this attached to walls?|NO
is that attached to walls?|NO
is the thing attached to walls?|NO
attached to walls|NO
attached to walls?|NO
do you find it near toilets?|MAYBE
find it near toilets|MAYBE
find it near toilets?|MAYBE
is it bathroom furniture?|MAYBE
are you bathroom furniture?|MAYBE
is this bathroom furniture?|MAYBE
is that bathroom furniture?|MAYBE
is the thing bathroom furniture?|MAYBE
bathroom furniture|MAYBE
bathroom furniture?|MAYBE
does it belong in bathrooms?|NO
do you belong in bathrooms?|NO
does this belong in bathrooms?|NO
does that belong in bathrooms?|NO
does the thing belong in bathrooms?|NO
belong in bathrooms|NO
belong in bathrooms?|NO
would it be unusual there?|YES
could someone put it there?|YES
is it typical bathroom item?|NO
are you typical bathroom item?|NO
is this typical bathroom item?|NO
is that typical bathroom item?|NO
is the thing typical bathroom item?|NO
typical bathroom item|NO
typical bathroom item?|NO
does it eat|NO
do you eat|NO
does this eat|NO
does that eat|NO
does the thing eat|NO
eat|NO
eat?|NO
does it have cells|NO
do you have cells|NO
does this have cells|NO
does that have cells|NO
does the thing have cells|NO
have cells|NO
have cells?|NO
is it naturally occurring|NO
are you naturally occurring|NO
is this naturally occurring|NO
is that naturally occurring|NO
is the thing naturally occurring|NO
naturally occurring|NO
naturally occurring?|NO
is it made from trees|MAYBE
are you made from trees|MAYBE
is this made from trees|MAYBE
is that made from trees|MAYBE
is the thing made from trees|MAYBE
made from trees|MAYBE
made from trees?|MAYBE
is it artificial|YES
are you artificial|YES
is this artificial|YES
is that artificial|YES
is the thing artificial|YES
artificial|YES
artificial?|YES
would a chef cook with it?|NO
would a chef eat it?|NO
would a chef sit on it?|YES
is it used for cooking?|NO
are you used for cooking?|NO
is this used for cooking?|NO
is that used for cooking?|NO
is the thing used for cooking?|NO
used for cooking|NO
used for cooking?|NO
would it be in a kitchen?|MAYBE
does it cut food?|NO
do you cut food?|NO
does this cut food?|NO
does that cut food?|NO
does the thing cut food?|NO
cut food|NO
cut food?|NO
would a chef need it daily?|YES
does it hold ingredients?|NO
do you hold ingredients?|NO
does this hold ingredients?|NO
does that hold ingredients?|NO
does the thing hold ingredients?|NO
hold ingredients|NO
hold ingredients?|NO
is it used indoors|YES
are you used indoors|YES
is this used indoors|YES
is that used indoors|YES
is the thing used indoors|YES
does it support weight|YES
do you support weight|YES
does this support weight|YES
does that support weight|YES
does the thing support weight|YES
does it stay in place|MAYBE
do you stay in place|MAYBE
does this stay in place|MAYBE
does that stay in place|MAYBE
does the thing stay in place|MAYBE
stay in place|MAYBE
stay in place?|MAYBE
is it ancient|YES
are you ancient|YES
is this ancient|YES
is that ancient|YES
is the thing ancient|YES
ancient|YES
ancient?|YES
was it invented recently|NO
is it older than 1000 years|YES
are you older than 1000 years|YES
is this older than 1000 years|YES
is that older than 1000 years|YES
is the thing older than 1000 years|YES
older than 1000 years|YES
older than 1000 years?|YES
did cavemen have it|NO
was it common in ancient rome|YES
is it prehistoric|NO
are you prehistoric|NO
is this prehistoric|NO
is that prehistoric|NO
is the thing prehistoric|NO
prehistoric|NO
prehistoric?|NO
was it invented before writing|MAYBE
is it fragile?|MAYBE
are you fragile?|MAYBE
is this fragile?|MAYBE
is that fragile?|MAYBE
is the thing fragile?|MAYBE
fragile|MAYBE
fragile?|MAYBE
can it break easily?|MAYBE
can you break easily?|MAYBE
can this break easily?|MAYBE
can that break easily?|MAYBE
can the thing break easily?|MAYBE
is it sturdy?|YES
are you sturdy?|YES
is this sturdy?|YES
is that sturdy?|YES
is the thing sturdy?|YES
can it hold weight?|YES
can you hold weight?|YES
can this hold weight?|YES
can that hold weight?|YES
can the thing hold weight?|YES
would it shatter if dropped?|MAYBE
is it durable?|YES
are you durable?|YES
is this durable?|YES
is that durable?|YES
is the thing durable?|YES
durable|YES
durable?|YES
can it last years?|YES
can you last years?|YES
can this last years?|YES
can that last years?|YES
can the thing last years?|YES
last years|YES
last years?|YES
is it delicate?|NO
are you delicate?|NO
is this delicate?|NO
is that delicate?|NO
is the thing delicate?|NO
delicate|NO
delicate?|NO
can adults use it safely?|YES
would water damage it?|MAYBE
can you buy it at grocery stores?|NO
buy it at grocery stores|NO
buy it at grocery stores?|NO
is it sold in food aisles?|NO
are you sold in food aisles?|NO
is this sold in food aisles?|NO
is that sold in food aisles?|NO
is the thing sold in food aisles?|NO
sold in food aisles|NO
sold in food aisles?|NO
do grocery stores typically sell it?|MAYBE
is it found near produce?|NO
are you found near produce?|NO
is this found near produce?|NO
is that found near produce?|NO
is the thing found near produce?|NO
found near produce|NO
found near produce?|NO
would you find it by milk?|NO
is it in the frozen section?|NO
are you in the frozen section?|NO
is this in the frozen section?|NO
is that in the frozen section?|NO
is the thing in the frozen section?|NO
in the frozen section|NO
in the frozen section?|NO
do supermarkets carry this item?|MAYBE
do supermarkets carry thare youem?|MAYBE
do supermarkets carry this thisem?|MAYBE
do supermarkets carry this thatem?|MAYBE
do supermarkets carry this the thingem?|MAYBE
is it near checkout counters?|NO
are you near checkout counters?|NO
is this near checkout counters?|NO
is that near checkout counters?|NO
is the thing near checkout counters?|NO
near checkout counters|NO
near checkout counters?|NO
would walmart sell this?|YES
is it sold with groceries?|NO
are you sold with groceries?|NO
is this sold with groceries?|NO
is that sold with groceries?|NO
is the thing sold with groceries?|NO
sold with groceries|NO
sold with groceries?|NO
does it have wheels|NO
do you have wheels|NO
does this have wheels|NO
does that have wheels|NO
does the thing have wheels|NO
does it recline|MAYBE
do you recline|MAYBE
does this recline|MAYBE
does that recline|MAYBE
does the thing recline|MAYBE
recline|MAYBE
recline?|MAYBE
can it walk|NO
can you walk|NO
can this walk|NO
can that walk|NO
can the thing walk|NO
walk|NO
walk?|NO
can it run|NO
can you run|NO
can this run|NO
can that run|NO
can the thing run|NO
run|NO
run?|NO
does it roll around|NO
do you roll around|NO
does this roll around|NO
does that roll around|NO
does the thing roll around|NO
roll around|NO
roll around?|NO
can it jump|NO
can you jump|NO
can this jump|NO
can that jump|NO
can the thing jump|NO
jump|NO
jump?|NO
does it slide freely|NO
do you slide freely|NO
does this slide freely|NO
does that slide freely|NO
does the thing slide freely|NO
slide freely|NO
slide freely?|NO
can it swim|NO
can you swim|NO
can this swim|NO
can that swim|NO
can the thing swim|NO
swim|NO
swim?|NO
does it travel alone|NO
do you travel alone|NO
does this travel alone|NO
does that travel alone|NO
does the thing travel alone|NO
travel alone|NO
travel alone?|NO
can people push it easily|YES
do workers use it daily?|YES
is it found at desks?|YES
are you found at desks?|YES
is this found at desks?|YES
is that found at desks?|YES
is the thing found at desks?|YES
found at desks|YES
found at desks?|YES
do meetings require it?|YES
is it office furniture?|YES
are you office furniture?|YES
is this office furniture?|YES
is that office furniture?|YES
is the thing office furniture?|YES
office furniture|YES
office furniture?|YES
do employees sit on it?|YES
is it in conference rooms?|YES
are you in conference rooms?|YES
is this in conference rooms?|YES
is that in conference rooms?|YES
is the thing in conference rooms?|YES
in conference rooms|YES
in conference rooms?|YES
do bosses have it?|YES
is it workplace essential?|YES
are you workplace essential?|YES
is this workplace essential?|YES
is that workplace essential?|YES
is the thing workplace essential?|YES
workplace essential|YES
workplace essential?|YES
do cubicles contain it?|YES
is it in art museums?|MAYBE
are you in art museums?|MAYBE
is this in art museums?|MAYBE
is that in art museums?|MAYBE
is the thing in art museums?|MAYBE
in art museums|MAYBE
in art museums?|MAYBE
is it in history museums?|MAYBE
are you in history museums?|MAYBE
is this in history museums?|MAYBE
is that in history museums?|MAYBE
is the thing in history museums?|MAYBE
in history museums|MAYBE
in history museums?|MAYBE
is it behind glass displays?|MAYBE
are you behind glass displays?|MAYBE
is this behind glass displays?|MAYBE
is that behind glass displays?|MAYBE
is the thing behind glass displays?|MAYBE
behind glass displays|MAYBE
behind glass displays?|MAYBE
do visitors sit on it?|MAYBE
is it an ancient artifact?|MAYBE
are you an ancient artifact?|MAYBE
is this an ancient artifact?|MAYBE
is that an ancient artifact?|MAYBE
is the thing an ancient artifact?|MAYBE
ancient artifact|MAYBE
ancient artifact?|MAYBE
an ancient artifact|MAYBE
an ancient artifact?|MAYBE
is it in modern galleries?|MAYBE
are you in modern galleries?|MAYBE
is this in modern galleries?|MAYBE
is that in modern galleries?|MAYBE
is the thing in modern galleries?|MAYBE
in modern galleries|MAYBE
in modern galleries?|MAYBE
is it part of exhibits?|MAYBE
are you part of exhibits?|MAYBE
is this part of exhibits?|MAYBE
is that part of exhibits?|MAYBE
is the thing part of exhibits?|MAYBE
part of exhibits|MAYBE
part of exhibits?|MAYBE
is it museum furniture?|YES
are you museum furniture?|YES
is this museum furniture?|YES
is that museum furniture?|YES
is the thing museum furniture?|YES
museum furniture|YES
museum furniture?|YES
is it historically significant?|MAYBE
are you historically significant?|MAYBE
is this historically significant?|MAYBE
is that historically significant?|MAYBE
is the thing historically significant?|MAYBE
historically significant|MAYBE
historically significant?|MAYBE
is it in storage rooms?|YES
are you in storage rooms?|YES
is this in storage rooms?|YES
is that in storage rooms?|YES
is the thing in storage rooms?|YES
in storage rooms|YES
in storage rooms?|YES
does it have pointed edges|MAYBE
do you have pointed edges|MAYBE
does this have pointed edges|MAYBE
does that have pointed edges|MAYBE
does the thing have pointed edges|MAYBE
have pointed edges|MAYBE
have pointed edges?|MAYBE
is it pointy|NO
are you pointy|NO
is this pointy|NO
is that pointy|NO
is the thing pointy|NO
pointy|NO
pointy?|NO
can it cut things|NO
can you cut things|NO
can this cut things|NO
can that cut things|NO
can the thing cut things|NO
cut things|NO
cut things?|NO
does it have spikes|NO
do you have spikes|NO
does this have spikes|NO
does that have spikes|NO
does the thing have spikes|NO
have spikes|NO
have spikes?|NO
are its corners sharp|MAYBE
is it needle-like|NO
are you needle-like|NO
is this needle-like|NO
is that needle-like|NO
is the thing needle-like|NO
needle-like|NO
needle-like?|NO
does it have blades|NO
do you have blades|NO
does this have blades|NO
does that have blades|NO
does the thing have blades|NO
have blades|NO
have blades?|NO
can it poke you|MAYBE
can you poke you|MAYBE
can this poke you|MAYBE
can that poke you|MAYBE
can the thing poke you|MAYBE
poke you|MAYBE
poke you?|MAYBE
is it dangerously sharp|NO
are you dangerously sharp|NO
is this dangerously sharp|NO
is that dangerously sharp|NO
is the thing dangerously sharp|NO
dangerously sharp|NO
dangerously sharp?|NO
did it exist in ancient times|YES
is it from the medieval period|MAYBE
are you from the medieval period|MAYBE
is this from the medieval period|MAYBE
is that from the medieval period|MAYBE
is the thing from the medieval period|MAYBE
from the medieval period|MAYBE
from the medieval period?|MAYBE
did cavemen use it|NO
was it around during roman times|YES
is it older than cars|YES
are you older than cars|YES
is this older than cars|YES
is that older than cars|YES
is the thing older than cars|YES
older than cars|YES
older than cars?|YES
did egyptians have it|YES
is it newer than computers|NO
are you newer than computers|NO
is this newer than computers|NO
is that newer than computers|NO
is the thing newer than computers|NO
newer than computers|NO
newer than computers?|NO
existed before electricity was discovered|YES
can it be turned on|NO
can you be turned on|NO
can this be turned on|NO
can that be turned on|NO
can the thing be turned on|NO
be turned on|NO
be turned on?|NO
does it have an on switch|NO
do you have an on switch|NO
does this have an on switch|NO
does that have an on switch|NO
does the thing have an on switch|NO
have an on switch|NO
have an on switch?|NO
can you turn it off|NO
turn it off|NO
turn it off?|NO
can it be powered up|NO
can you be powered up|NO
can this be powered up|NO
can that be powered up|NO
can the thing be powered up|NO
be powered up|NO
be powered up?|NO
does it have a power button|NO
do you have a power button|NO
does this have a power button|NO
does that have a power button|NO
does the thing have a power button|NO
have a power button|NO
have a power button?|NO
can you activate it|NO
activate it|NO
activate it?|NO
does it run on batteries|NO
do you run on batteries|NO
does this run on batteries|NO
does that run on batteries|NO
does the thing run on batteries|NO
run on batteries|NO
run on batteries?|NO
can you shut it down|NO
shut it down|NO
shut it down?|NO
would it sink if dropped underwater|YES
is it lighter than water|NO
are you lighter than water|NO
is this lighter than water|NO
is that lighter than water|NO
is the thing lighter than water|NO
can it stay on water surface|NO
can you stay on water surface|NO
can this stay on water surface|NO
can that stay on water surface|NO
can the thing stay on water surface|NO
stay on water surface|NO
stay on water surface?|NO
would it go underwater immediately|YES
is it dense enough to sink|YES
are you dense enough to sink|YES
is this dense enough to sink|YES
is that dense enough to sink|YES
is the thing dense enough to sink|YES
dense enough to sink|YES
dense enough to sink?|YES
would it float like a boat|NO
does it have built-in flotation|NO
do you have built-in flotation|NO
does this have built-in flotation|NO
does that have built-in flotation|NO
does the thing have built-in flotation|NO
have built-in flotation|NO
have built-in flotation?|NO
would it need help to float|YES
is it naturally buoyant|NO
are you naturally buoyant|NO
is this naturally buoyant|NO
is that naturally buoyant|NO
is the thing naturally buoyant|NO
naturally buoyant|NO
naturally buoyant?|NO
is it clothing|NO
are you clothing|NO
is this clothing|NO
is that clothing|NO
is the thing clothing|NO
is it an accessory|NO
are you an accessory|NO
is this an accessory|NO
is that an accessory|NO
is the thing an accessory|NO
accessory|NO
accessory?|NO
an accessory|NO
an accessory?|NO
is it equipment|MAYBE
are you equipment|MAYBE
is this equipment|MAYBE
is that equipment|MAYBE
is the thing equipment|MAYBE
equipment|MAYBE
equipment?|MAYBE
do you wear it|NO
wear it|NO
wear it?|NO
is it jewelry|NO
are you jewelry|NO
is this jewelry|NO
is that jewelry|NO
is the thing jewelry|NO
jewelry|NO
jewelry?|NO
do you carry it|NO
is it worn on body|NO
are you worn on body|NO
is this worn on body|NO
is that worn on body|NO
is the thing worn on body|NO
worn on body|NO
worn on body?|NO
is it sports equipment|NO
are you sports equipment|NO
is this sports equipment|NO
is that sports equipment|NO
is the thing sports equipment|NO
sports equipment|NO
sports equipment?|NO
is it office equipment|MAYBE
are you office equipment|MAYBE
is this office equipment|MAYBE
is that office equipment|MAYBE
is the thing office equipment|MAYBE
office equipment|MAYBE
office equipment?|MAYBE
is it found in supermarkets?|MAYBE
are you found in supermarkets?|MAYBE
is this found in supermarkets?|MAYBE
is that found in supermarkets?|MAYBE
is the thing found in supermarkets?|MAYBE
found in supermarkets|MAYBE
found in supermarkets?|MAYBE
would walmart grocery section have it?|NO
is it a grocery item?|NO
are you a grocery item?|NO
is this a grocery item?|NO
is that a grocery item?|NO
is the thing a grocery item?|NO
grocery item|NO
grocery item?|NO
a grocery item|NO
a grocery item?|NO
do you eat it?|NO
is it food related?|NO
are you food related?|NO
is this food related?|NO
is that food related?|NO
is the thing food related?|NO
food related|NO
food related?|NO
would target grocery sell it?|NO
is it consumable?|NO
are you consumable?|NO
is this consumable?|NO
is that consumable?|NO
is the thing consumable?|NO
is it fragrant|NO
are you fragrant|NO
chair|WIN
is it chair|WIN
is it a chair|WIN
is it an chair|WIN
are you chair|WIN
are you a chair|WIN
are you an chair|WIN
its chair|WIN
its a chair|WIN
its an chair|WIN
a chair|WIN
an chair|WIN
the chair|WIN
i think its chair|WIN
i think its a chair|WIN
i guess chair|WIN
my guess is chair|WIN
chair?|WIN
chair!|WIN
table|NO
is it table|NO
is it a table|NO
is it an table|NO
are you table|NO
are you a table|NO
its table|NO
i think its table|NO
i guess table|NO
table?|NO
stool|NO
is it stool|NO
is it a stool|NO
is it an stool|NO
are you stool|NO
are you a stool|NO
its stool|NO
i think its stool|NO
i guess stool|NO
stool?|NO
couch|NO
is it couch|NO
is it a couch|NO
is it an couch|NO
are you couch|NO
are you a couch|NO
its couch|NO
i think its couch|NO
i guess couch|NO
couch?|NO
bench|NO
is it bench|NO
is it a bench|NO
is it an bench|NO
are you bench|NO
are you a bench|NO
its bench|NO
i think its bench|NO
i guess bench|NO
bench?|NO
bed|NO
is it bed|NO
is it a bed|NO
is it an bed|NO
are you bed|NO
are you a bed|NO
its bed|NO
i think its bed|NO
i guess bed|NO
bed?|NO
desk|NO
is it desk|NO
is it a desk|NO
is it an desk|NO
are you desk|NO
are you a desk|NO
its desk|NO
i think its desk|NO
i guess desk|NO
desk?|NO
bookshelf|NO
is it bookshelf|NO
is it a bookshelf|NO
is it an bookshelf|NO
are you bookshelf|NO
are you a bookshelf|NO
its bookshelf|NO
i think its bookshelf|NO
i guess bookshelf|NO
bookshelf?|NO
lamp|NO
is it lamp|NO
is it a lamp|NO
is it an lamp|NO
are you lamp|NO
are you a lamp|NO
its lamp|NO
i think its lamp|NO
i guess lamp|NO
lamp?|NO
television|NO
is it television|NO
is it a television|NO
is it an television|NO
are you television|NO
are you a television|NO
its television|NO
i think its television|NO
i guess television|NO
television?|NO
computer|NO
is it computer|NO
is it a computer|NO
is it an computer|NO
are you computer|NO
are you a computer|NO
its computer|NO
i think its computer|NO
i guess computer|NO
computer?|NO
phone|NO
is it phone|NO
is it a phone|NO
is it an phone|NO
are you phone|NO
are you a phone|NO
its phone|NO
i think its phone|NO
i guess phone|NO
phone?|NO
book|NO
is it book|NO
is it a book|NO
is it an book|NO
are you book|NO
are you a book|NO
its book|NO
i think its book|NO
i guess book|NO
book?|NO
pen|NO
is it pen|NO
is it a pen|NO
is it an pen|NO
are you pen|NO
are you a pen|NO
its pen|NO
i think its pen|NO
i guess pen|NO
pen?|NO
cup|NO
is it cup|NO
is it a cup|NO
is it an cup|NO
are you cup|NO
are you a cup|NO
its cup|NO
i think its cup|NO
i guess cup|NO
cup?|NO
plate|NO
is it plate|NO
is it a plate|NO
is it an plate|NO
are you plate|NO
are you a plate|NO
its plate|NO
i think its plate|NO
i guess plate|NO
plate?|NO
fork|NO
is it fork|NO
is it a fork|NO
is it an fork|NO
are you fork|NO
are you a fork|NO
its fork|NO
i think its fork|NO
i guess fork|NO
fork?|NO
knife|NO
is it knife|NO
is it a knife|NO
is it an knife|NO
are you knife|NO
are you a knife|NO
its knife|NO
i think its knife|NO
i guess knife|NO
knife?|NO
spoon|NO
is it spoon|NO
is it a spoon|NO
is it an spoon|NO
are you spoon|NO
are you a spoon|NO
its spoon|NO
i think its spoon|NO
i guess spoon|NO
spoon?|NO
bottle|NO
is it bottle|NO
is it a bottle|NO
is it an bottle|NO
are you bottle|NO
are you a bottle|NO
its bottle|NO
i think its bottle|NO
i guess bottle|NO
bottle?|NO
glass|NO
is it glass|NO
is it a glass|NO
is it an glass|NO
are you glass|NO
are you a glass|NO
its glass|NO
i think its glass|NO
i guess glass|NO
glass?|NO
car|NO
is it car|NO
is it a car|NO
is it an car|NO
are you car|NO
are you a car|NO
its car|NO
i think its car|NO
i guess car|NO
car?|NO
bicycle|NO
is it bicycle|NO
is it a bicycle|NO
is it an bicycle|NO
are you bicycle|NO
are you a bicycle|NO
its bicycle|NO
i think its bicycle|NO
i guess bicycle|NO
bicycle?|NO
train|NO
is it train|NO
is it a train|NO
is it an train|NO
are you train|NO
are you a train|NO
its train|NO
i think its train|NO
i guess train|NO
train?|NO
airplane|NO
is it airplane|NO
is it a airplane|NO
is it an airplane|NO
are you airplane|NO
are you a airplane|NO
its airplane|NO
i think its airplane|NO
i guess airplane|NO
airplane?|NO
boat|NO
is it boat|NO
is it a boat|NO
is it an boat|NO
are you boat|NO
are you a boat|NO
its boat|NO
i think its boat|NO
i guess boat|NO
boat?|NO
tree|NO
is it tree|NO
is it a tree|NO
is it an tree|NO
are you tree|NO
are you a tree|NO
its tree|NO
i think its tree|NO
i guess tree|NO
tree?|NO
flower|NO
is it flower|NO
is it a flower|NO
is it an flower|NO
are you flower|NO
are you a flower|NO
its flower|NO
i think its flower|NO
i guess flower|NO
flower?|NO
rock|NO
is it rock|NO
is it a rock|NO
is it an rock|NO
are you rock|NO
are you a rock|NO
its rock|NO
i think its rock|NO
i guess rock|NO
rock?|NO
mountain|NO
is it mountain|NO
is it a mountain|NO
is it an mountain|NO
are you mountain|NO
are you a mountain|NO
its mountain|NO
i think its mountain|NO
i guess mountain|NO
mountain?|NO
river|NO
is it river|NO
is it a river|NO
is it an river|NO
are you river|NO
are you a river|NO
its river|NO
i think its river|NO
i guess river|NO
river?|NO
dog|NO
is it dog|NO
is it a dog|NO
is it an dog|NO
are you dog|NO
are you a dog|NO
its dog|NO
i think its dog|NO
i guess dog|NO
dog?|NO
cat|NO
is it cat|NO
is it a cat|NO
is it an cat|NO
are you cat|NO
are you a cat|NO
its cat|NO
i think its cat|NO
i guess cat|NO
cat?|NO
is it bird|NO
is it an bird|NO
are you bird|NO
its bird|NO
i think its bird|NO
i guess bird|NO
is it fish|NO
is it an fish|NO
are you fish|NO
its fish|NO
i think its fish|NO
i guess fish|NO
elephant|NO
is it elephant|NO
is it a elephant|NO
is it an elephant|NO
are you elephant|NO
are you a elephant|NO
its elephant|NO
i think its elephant|NO
i guess elephant|NO
elephant?|NO
apple|NO
is it apple|NO
is it a apple|NO
is it an apple|NO
are you apple|NO
are you a apple|NO
its apple|NO
i think its apple|NO
i guess apple|NO
apple?|NO
banana|NO
is it banana|NO
is it a banana|NO
is it an banana|NO
are you banana|NO
are you a banana|NO
its banana|NO
i think its banana|NO
i guess banana|NO
banana?|NO
orange|NO
is it orange|NO
is it a orange|NO
is it an orange|NO
are you orange|NO
are you a orange|NO
its orange|NO
i think its orange|NO
i guess orange|NO
orange?|NO
bread|NO
is it bread|NO
is it a bread|NO
is it an bread|NO
are you bread|NO
are you a bread|NO
its bread|NO
i think its bread|NO
i guess bread|NO
bread?|NO
pizza|NO
is it pizza|NO
is it a pizza|NO
is it an pizza|NO
are you pizza|NO
are you a pizza|NO
its pizza|NO
i think its pizza|NO
i guess pizza|NO
pizza?|NO
hamburger|NO
is it hamburger|NO
is it a hamburger|NO
is it an hamburger|NO
are you hamburger|NO
are you a hamburger|NO
its hamburger|NO
i think its hamburger|NO
i guess hamburger|NO
hamburger?|NO
shirt|NO
is it shirt|NO
is it a shirt|NO
is it an shirt|NO
are you shirt|NO
are you a shirt|NO
its shirt|NO
i think its shirt|NO
i guess shirt|NO
shirt?|NO
pants|NO
is it pants|NO
is it a pants|NO
is it an pants|NO
are you pants|NO
are you a pants|NO
its pants|NO
i think its pants|NO
i guess pants|NO
pants?|NO
shoes|NO
is it shoes|NO
is it a shoes|NO
is it an shoes|NO
are you shoes|NO
are you a shoes|NO
its shoes|NO
i think its shoes|NO
i guess shoes|NO
shoes?|NO
hat|NO
is it hat|NO
is it a hat|NO
is it an hat|NO
are you hat|NO
are you a hat|NO
its hat|NO
i think its hat|NO
i guess hat|NO
hat?|NO
watch|NO
is it watch|NO
is it a watch|NO
is it an watch|NO
are you watch|NO
are you a watch|NO
its watch|NO
i think its watch|NO
i guess watch|NO
watch?|NO
ring|NO
is it ring|NO
is it a ring|NO
is it an ring|NO
are you ring|NO
are you a ring|NO
its ring|NO
i think its ring|NO
i guess ring|NO
ring?|NO
necklace|NO
is it necklace|NO
is it a necklace|NO
is it an necklace|NO
are you necklace|NO
are you a necklace|NO
its necklace|NO
i think its necklace|NO
i guess necklace|NO
necklace?|NO
guitar|NO
is it guitar|NO
is it a guitar|NO
is it an guitar|NO
are you guitar|NO
are you a guitar|NO
its guitar|NO
i think its guitar|NO
i guess guitar|NO
guitar?|NO
piano|NO
is it piano|NO
is it a piano|NO
is it an piano|NO
are you piano|NO
are you a piano|NO
its piano|NO
i think its piano|NO
i guess piano|NO
piano?|NO
is it soft|NO
are you soft|NO
is this soft|NO
is that soft|NO
is the thing soft|NO
soft|NO
soft?|NO
is it hard|YES
are you hard|YES
is this hard|YES
is that hard|YES
is the thing hard|YES
hard|YES
hard?|YES
is it squishy|NO
are you squishy|NO
is this squishy|NO
is that squishy|NO
is the thing squishy|NO
squishy|NO
squishy?|NO
is it rigid|YES
are you rigid|YES
is this rigid|YES
is that rigid|YES
is the thing rigid|YES
rigid|YES
rigid?|YES
is it flexible|NO
are you flexible|NO
is this flexible|NO
is that flexible|NO
is the thing flexible|NO
flexible|NO
flexible?|NO
is it firm|YES
are you firm|YES
is this firm|YES
is that firm|YES
is the thing firm|YES
firm|YES
firm?|YES
is it cushioned|MAYBE
are you cushioned|MAYBE
is this cushioned|MAYBE
is that cushioned|MAYBE
is the thing cushioned|MAYBE
cushioned|MAYBE
cushioned?|MAYBE
is it solid|YES
are you solid|YES
is this solid|YES
is that solid|YES
is the thing solid|YES
solid|YES
solid?|YES
is it bouncy|NO
are you bouncy|NO
is this bouncy|NO
is that bouncy|NO
is the thing bouncy|NO
bouncy|NO
bouncy?|NO
is it sturdy|YES
are you sturdy|YES
is this sturdy|YES
is that sturdy|YES
is the thing sturdy|YES
sturdy|YES
sturdy?|YES
is it alive|NO
are you alive|NO
is this alive|NO
is that alive|NO
is the thing alive|NO
alive|NO
alive?|NO
is it an animal|NO
are you an animal|NO
is this an animal|NO
is that an animal|NO
is the thing an animal|NO
animal|NO
animal?|NO
an animal|NO
an animal?|NO
is it a plant|NO
are you a plant|NO
is this a plant|NO
is that a plant|NO
is the thing a plant|NO
plant|NO
plant?|NO
a plant|NO
a plant?|NO
is it made of wood|MAYBE
are you made of wood|MAYBE
is this made of wood|MAYBE
is that made of wood|MAYBE
is the thing made of wood|MAYBE
made of wood|MAYBE
made of wood?|MAYBE
is it natural|NO
are you natural|NO
is this natural|NO
is that natural|NO
is the thing natural|NO
natural|NO
natural?|NO
is it man-made|YES
are you man-made|YES
is this man-made|YES
is that man-made|YES
is the thing man-made|YES
man-made|YES
man-made?|YES
is it mineral|NO
are you mineral|NO
is this mineral|NO
is that mineral|NO
is the thing mineral|NO
mineral|NO
mineral?|NO
is it organic|MAYBE
are you organic|MAYBE
is this organic|MAYBE
is that organic|MAYBE
is the thing organic|MAYBE
organic|MAYBE
organic?|MAYBE
does it grow|NO
do you grow|NO
does this grow|NO
does that grow|NO
does the thing grow|NO
grow|NO
grow?|NO
is it artificial|YES
are you artificial|YES
